=== MLP Training ===
=== Training MLP ===
[116/1000] TrainLoss: 0.000628  ValLoss: 0.000101  Val RMSE: 0.0101  Val NMSE: 0.0036  Val NMSE_dB: -24.393502 dB  TrainTime: 1.40s
[117/1000] TrainLoss: 0.000627  ValLoss: 0.000127  Val RMSE: 0.0113  Val NMSE: 0.0046  Val NMSE_dB: -23.419744 dB  TrainTime: 1.24s
[118/1000] TrainLoss: 0.000631  ValLoss: 0.000094  Val RMSE: 0.0097  Val NMSE: 0.0034  Val NMSE_dB: -24.717176 dB  TrainTime: 1.14s
[119/1000] TrainLoss: 0.000626  ValLoss: 0.000112  Val RMSE: 0.0106  Val NMSE: 0.0040  Val NMSE_dB: -23.971202 dB  TrainTime: 1.18s
[120/1000] TrainLoss: 0.000628  ValLoss: 0.000098  Val RMSE: 0.0099  Val NMSE: 0.0035  Val NMSE_dB: -24.537242 dB  TrainTime: 1.37s
[121/1000] TrainLoss: 0.000627  ValLoss: 0.000084  Val RMSE: 0.0092  Val NMSE: 0.0030  Val NMSE_dB: -25.214667 dB  TrainTime: 1.19s
[122/1000] TrainLoss: 0.000624  ValLoss: 0.000093  Val RMSE: 0.0097  Val NMSE: 0.0033  Val NMSE_dB: -24.752477 dB  TrainTime: 1.25s
[123/1000] TrainLoss: 0.000629  ValLoss: 0.000085  Val RMSE: 0.0092  Val NMSE: 0.0030  Val NMSE_dB: -25.179311 dB  TrainTime: 1.40s
[124/1000] TrainLoss: 0.000629  ValLoss: 0.000096  Val RMSE: 0.0098  Val NMSE: 0.0034  Val NMSE_dB: -24.649452 dB  TrainTime: 1.14s
[125/1000] TrainLoss: 0.000625  ValLoss: 0.000097  Val RMSE: 0.0099  Val NMSE: 0.0035  Val NMSE_dB: -24.580856 dB  TrainTime: 1.16s
[126/1000] TrainLoss: 0.000623  ValLoss: 0.000095  Val RMSE: 0.0098  Val NMSE: 0.0034  Val NMSE_dB: -24.673009 dB  TrainTime: 1.23s
[127/1000] TrainLoss: 0.000623  ValLoss: 0.000090  Val RMSE: 0.0095  Val NMSE: 0.0032  Val NMSE_dB: -24.891806 dB  TrainTime: 1.37s
[128/1000] TrainLoss: 0.000626  ValLoss: 0.000098  Val RMSE: 0.0099  Val NMSE: 0.0035  Val NMSE_dB: -24.548507 dB  TrainTime: 1.15s
[129/1000] TrainLoss: 0.000625  ValLoss: 0.000101  Val RMSE: 0.0101  Val NMSE: 0.0036  Val NMSE_dB: -24.395436 dB  TrainTime: 1.23s
[130/1000] TrainLoss: 0.000620  ValLoss: 0.000104  Val RMSE: 0.0102  Val NMSE: 0.0037  Val NMSE_dB: -24.298240 dB  TrainTime: 1.18s
[131/1000] TrainLoss: 0.000627  ValLoss: 0.000101  Val RMSE: 0.0100  Val NMSE: 0.0036  Val NMSE_dB: -24.429879 dB  TrainTime: 1.39s
[132/1000] TrainLoss: 0.000627  ValLoss: 0.000089  Val RMSE: 0.0094  Val NMSE: 0.0032  Val NMSE_dB: -24.983269 dB  TrainTime: 1.20s
[133/1000] TrainLoss: 0.000621  ValLoss: 0.000103  Val RMSE: 0.0102  Val NMSE: 0.0037  Val NMSE_dB: -24.312622 dB  TrainTime: 1.17s
[134/1000] TrainLoss: 0.000622  ValLoss: 0.000106  Val RMSE: 0.0103  Val NMSE: 0.0038  Val NMSE_dB: -24.183438 dB  TrainTime: 1.34s
[135/1000] TrainLoss: 0.000619  ValLoss: 0.000090  Val RMSE: 0.0095  Val NMSE: 0.0032  Val NMSE_dB: -24.925785 dB  TrainTime: 1.16s
[136/1000] TrainLoss: 0.000620  ValLoss: 0.000130  Val RMSE: 0.0114  Val NMSE: 0.0047  Val NMSE_dB: -23.301789 dB  TrainTime: 1.16s
[137/1000] TrainLoss: 0.000627  ValLoss: 0.000114  Val RMSE: 0.0107  Val NMSE: 0.0041  Val NMSE_dB: -23.901463 dB  TrainTime: 1.30s
[138/1000] TrainLoss: 0.000623  ValLoss: 0.000098  Val RMSE: 0.0099  Val NMSE: 0.0035  Val NMSE_dB: -24.549656 dB  TrainTime: 1.48s
[139/1000] TrainLoss: 0.000623  ValLoss: 0.000092  Val RMSE: 0.0096  Val NMSE: 0.0033  Val NMSE_dB: -24.797456 dB  TrainTime: 1.22s
[140/1000] TrainLoss: 0.000624  ValLoss: 0.000104  Val RMSE: 0.0102  Val NMSE: 0.0037  Val NMSE_dB: -24.276581 dB  TrainTime: 1.20s
[141/1000] TrainLoss: 0.000621  ValLoss: 0.000088  Val RMSE: 0.0094  Val NMSE: 0.0032  Val NMSE_dB: -24.997283 dB  TrainTime: 3.64s
[142/1000] TrainLoss: 0.000616  ValLoss: 0.000113  Val RMSE: 0.0106  Val NMSE: 0.0040  Val NMSE_dB: -23.935104 dB  TrainTime: 1.36s
[143/1000] TrainLoss: 0.000622  ValLoss: 0.000109  Val RMSE: 0.0104  Val NMSE: 0.0039  Val NMSE_dB: -24.091513 dB  TrainTime: 1.28s
[144/1000] TrainLoss: 0.000624  ValLoss: 0.000101  Val RMSE: 0.0101  Val NMSE: 0.0036  Val NMSE_dB: -24.390037 dB  TrainTime: 1.19s
[145/1000] TrainLoss: 0.000623  ValLoss: 0.000087  Val RMSE: 0.0093  Val NMSE: 0.0031  Val NMSE_dB: -25.074790 dB  TrainTime: 1.29s
[146/1000] TrainLoss: 0.000614  ValLoss: 0.000108  Val RMSE: 0.0104  Val NMSE: 0.0039  Val NMSE_dB: -24.123446 dB  TrainTime: 1.29s
[147/1000] TrainLoss: 0.000617  ValLoss: 0.000080  Val RMSE: 0.0089  Val NMSE: 0.0029  Val NMSE_dB: -25.430615 dB  TrainTime: 1.18s
[148/1000] TrainLoss: 0.000614  ValLoss: 0.000076  Val RMSE: 0.0087  Val NMSE: 0.0027  Val NMSE_dB: -25.629338 dB  TrainTime: 1.43s
[149/1000] TrainLoss: 0.000614  ValLoss: 0.000095  Val RMSE: 0.0097  Val NMSE: 0.0034  Val NMSE_dB: -24.694028 dB  TrainTime: 1.26s
[150/1000] TrainLoss: 0.000618  ValLoss: 0.000095  Val RMSE: 0.0098  Val NMSE: 0.0034  Val NMSE_dB: -24.667648 dB  TrainTime: 1.20s
[151/1000] TrainLoss: 0.000617  ValLoss: 0.000089  Val RMSE: 0.0094  Val NMSE: 0.0032  Val NMSE_dB: -24.970728 dB  TrainTime: 1.17s
[152/1000] TrainLoss: 0.000617  ValLoss: 0.000090  Val RMSE: 0.0095  Val NMSE: 0.0032  Val NMSE_dB: -24.917482 dB  TrainTime: 1.33s
[153/1000] TrainLoss: 0.000615  ValLoss: 0.000086  Val RMSE: 0.0093  Val NMSE: 0.0031  Val NMSE_dB: -25.125775 dB  TrainTime: 1.30s
[154/1000] TrainLoss: 0.000625  ValLoss: 0.000094  Val RMSE: 0.0097  Val NMSE: 0.0034  Val NMSE_dB: -24.709813 dB  TrainTime: 1.34s
[155/1000] TrainLoss: 0.000615  ValLoss: 0.000108  Val RMSE: 0.0104  Val NMSE: 0.0039  Val NMSE_dB: -24.104477 dB  TrainTime: 1.14s
[156/1000] TrainLoss: 0.000625  ValLoss: 0.000082  Val RMSE: 0.0091  Val NMSE: 0.0030  Val NMSE_dB: -25.291000 dB  TrainTime: 1.22s
[157/1000] TrainLoss: 0.000611  ValLoss: 0.000084  Val RMSE: 0.0092  Val NMSE: 0.0030  Val NMSE_dB: -25.213544 dB  TrainTime: 1.25s
